,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
"(R*,S*)-2,3-Dihydroxybutanoic acid",14.016760511920394,14.431932039353018,13.927344928574302,14.694629123546992,13.888768859555015,13.10860959590427,13.021065974921344,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,12.59969222836472,0.011495670952248876
"(S,S)-(-)-Hydrobenzoin",17.85323205110152,17.71935181388548,0.0362431160803764,17.482898816452575,17.57582771512014,18.84519867268813,19.238178509254983,18.19571481249099,18.920031263703894,19.883009781620675,19.91599258455426,17.306467499230973,18.354817041883326,17.69423310671407,18.302204914253736,0.009352665746849472,16.777435758955907,16.923768456816838,19.238178509254983
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",26.951515096060565,26.48557796766902,25.924159887333087,25.677586203172186,25.058523233344626,26.370981945450755,26.8362971868934,23.188670856253676,25.201537470976408,24.28621358414698,26.731137620251758,24.678867315239433,26.13259548546827,25.201537470976408,25.27942380507787,25.489677409092707,25.580754511278766,25.201537470976408,24.78851327642198
"1-(2,4-Dimethoxyphenyl)-propan-2-one",22.596203928440563,22.9856085864348,22.42586394083772,22.819646216149323,22.74375232752377,22.42586394083772,22.25454311638106,22.627583127579136,22.714432844325998,22.672666772903305,22.498647007684454,22.461852403644677,22.793787072971444,22.08354003930661,22.461852403644677,22.793787072971444,22.9856085864348,22.9856085864348,22.819646216149323
1-(3-Methylphenyl)piperazine,13.969017570735412,0.3875447608856319,14.181251307591188,0.5761053874225412,13.587684171426423,14.236562647842863,13.32050993747083,14.016760511920394,14.135535146162086,13.486935356857622,14.181251307591188,13.202735672328428,13.236992756047474,0.0,13.142314848148304,13.841717174541651,0.017738634406774437,14.652475967593904,13.236992756047474
1-(4-Hydroxybenzylidene)acetone,15.805582473366224,0.3875447608856319,0.0362431160803764,15.02901216006537,0.18853888732094087,0.01458543743033498,14.374307015704717,15.758803952053558,0.33171199062441337,14.602831874124796,0.01458543743033498,13.969017570735412,14.374307015704717,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",16.31834893803848,14.181251307591188,11.702999974460603,14.374307015704717,15.513238079868458,13.236992756047474,6.263809164362516,19.277509798392543,0.33171199062441337,19.680043094356286,12.7154130116837,0.01458543743033498,19.111393474655824,0.0,0.0011845624248445683,0.009352665746849472,18.84519867268813,0.0362431160803764,0.011495670952248876
1-Aminocyclopropanecarboxylic acid,26.731137620251758,27.583060037607886,26.951515096060565,27.181772801781,27.37166722131152,25.924159887333087,25.580754511278766,26.275234453896633,26.370981945450755,26.13259548546827,25.677586203172186,25.924159887333087,26.48557796766902,26.370981945450755,25.814516614111668,26.48557796766902,26.8362971868934,26.370981945450755,26.047060488651574
"1-Butanamine, N,N-diethyl-",23.34702990101103,23.41395907656911,23.13342641476686,23.513731160571133,23.13342641476686,23.044533775768905,22.498647007684454,22.793787072971444,22.871288861968043,23.089706815645453,22.461852403644677,22.627583127579136,22.672666772903305,22.42586394083772,22.627583127579136,23.044533775768905,23.34702990101103,23.188670856253676,23.044533775768905
"1-Cyclohexanone, 3-butyl-3-methyl-",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,17.075605475625537,17.85323205110152,17.892291677019614,16.62015830444827
1-Cyclopentylethanol,16.35305742931591,17.27933307053022,15.450219862376926,17.380273325443877,16.885822757208516,16.35305742931591,15.717284783429971,16.49493611038516,16.438081737201006,16.652414170095987,16.096768702214636,15.717284783429971,16.128297064811104,15.681044372350769,15.987340996585806,16.5965997903276,16.271278806192292,16.56273529021414,16.31834893803848
"1-Decanol, 2-methyl-",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,20.558004920856455,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1-Decene, 8-methyl-",0.11486383206178637,16.128297064811104,0.0362431160803764,0.5761053874225412,23.79182611540753,17.34173796121785,16.62015830444827,23.13342641476686,21.39921416940241,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,16.31834893803848,17.161130790856408,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
1-Deoxypentitol,5.492587507204588,9.554657401054445,6.626991504093164,10.504176711842177,8.180980107477817,0.01458543743033498,4.650390535140007,7.8331548138108555,8.927193914658957,0.15000882469505578,5.492587507204588,4.9934229418052025,0.017738634406774437,0.0,1.6174896463616377,4.042302684765268,4.650390535140007,5.271128254835996,4.387558178686599
1-Hexadecanol,0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,22.03062413597444,0.011495670952248876
1-Hexanol,15.132034197196061,12.7154130116837,0.0362431160803764,15.450219862376926,14.602831874124796,14.04887509105513,0.021651208221706592,12.401988378315183,0.33171199062441337,14.822523587229547,14.016760511920394,14.097534989323423,13.142314848148304,13.661110744446987,11.451901464067777,15.91300754562941,13.202735672328428,14.908740008386715,14.31850411960653
1-Hydroxy-3-methoxy-6-methylanthraquinone,19.91599258455426,0.3875447608856319,22.362429045846003,0.5761053874225412,0.18853888732094087,22.08354003930661,24.131480788666703,24.131480788666703,23.34702990101103,20.68214447305863,22.42586394083772,23.71559758268535,23.961703394461956,23.961703394461956,23.79182611540753,24.20720724701677,23.961703394461956,24.20720724701677,24.913548201971683
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",23.884885757505845,25.058523233344626,23.79182611540753,23.242736859507037,24.28621358414698,24.20720724701677,22.94234907143331,24.4504568880619,23.961703394461956,24.20720724701677,23.13342641476686,23.657146018064914,23.79182611540753,23.188670856253676,23.513731160571133,24.913548201971683,24.28621358414698,23.56927519458605,23.56927519458605
1-Monoacetin,16.22861660919334,16.528554823728843,14.431932039353018,16.528554823728843,16.096768702214636,15.348404796505996,14.822523587229547,0.15000882469505578,15.315767170336322,15.09764860926164,15.09764860926164,15.179712821323111,14.04887509105513,0.0,14.694629123546992,15.315767170336322,15.09764860926164,0.0362431160803764,15.062168933733323
1-Octadecanol,21.53683707725047,22.21763789631769,21.53683707725047,22.08354003930661,22.25454311638106,21.726925692793987,20.909596619398894,0.15000882469505578,21.492482526071047,21.191070752592427,20.764520586704688,21.436027940835,20.972080116041138,20.764520586704688,20.79612036668001,21.592326706955642,21.492482526071047,0.0362431160803764,21.276455057878465
"1-Octanol, 2-butyl-",20.68214447305863,21.06766643054761,18.98245520225664,21.191070752592427,20.282845106280522,20.01540045018234,19.883009781620675,19.401128253620787,20.282845106280522,19.981136793708412,19.428052268827713,20.726772116211244,17.34173796121785,19.165361253900045,19.643014490742058,19.51089413352466,20.521129777474403,19.307757003065785,20.176184762710818
1-Octanol,18.023288474613935,18.54607657427622,18.122745545654567,18.445736051657303,0.18853888732094087,17.927960288561792,17.551076396577603,0.15000882469505578,14.31850411960653,17.69423310671407,17.452984868145087,17.892291677019614,17.50757132340498,12.64836797154102,13.10860959590427,18.023288474613935,13.021065974921344,0.0362431160803764,0.011495670952248876
"1-Octene, 2-methyl-",21.592326706955642,22.03062413597444,21.726925692793987,21.66682026055853,21.771712716211972,19.81176283366114,20.372935609880955,18.616815534072586,0.33171199062441337,16.885822757208516,19.81176283366114,20.521129777474403,18.783583416572263,20.176184762710818,19.51089413352466,21.191070752592427,21.53683707725047,0.0362431160803764,15.845249808210479
"1-Pentene, 3,3-dimethyl-",0.11486383206178637,0.3875447608856319,0.0362431160803764,23.41395907656911,0.18853888732094087,0.01458543743033498,0.021651208221706592,22.94234907143331,0.33171199062441337,0.15000882469505578,22.596203928440563,23.044533775768905,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,23.71559758268535,23.34702990101103,23.188670856253676
1-Phenethylamine,15.02901216006537,15.132034197196061,0.0362431160803764,15.513238079868458,0.18853888732094087,14.562548400302687,0.021651208221706592,0.15000882469505578,0.33171199062441337,14.04887509105513,0.01458543743033498,0.01458543743033498,14.498047445772999,0.0,14.097534989323423,0.009352665746849472,14.431932039353018,0.0362431160803764,0.011495670952248876
"1-Phenyl-1,2-ethanediol",22.672666772903305,23.044533775768905,23.242736859507037,21.492482526071047,22.15361929404356,22.9856085864348,22.461852403644677,21.826086982312034,22.15361929404356,22.08354003930661,22.536310350972514,22.94234907143331,22.714432844325998,22.74375232752377,21.030718672697265,22.714432844325998,23.41395907656911,22.21763789631769,22.15361929404356
1-Phenylethanol,0.11486383206178637,19.082710794928705,0.0362431160803764,18.920031263703894,0.18853888732094087,20.048178093574943,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",20.764520586704688,21.592326706955642,20.13029494727603,21.276455057878465,21.353990801758368,20.213975534283986,20.13029494727603,0.15000882469505578,19.165361253900045,19.59111089718934,20.250561678769692,20.13029494727603,0.017738634406774437,19.81176283366114,20.01540045018234,20.213975534283986,20.457808118138356,19.643014490742058,0.011495670952248876
"1-Propanamine, N,N-diethyl- ",23.961703394461956,24.4504568880619,24.03298722235293,24.4504568880619,24.131480788666703,23.961703394461956,23.657146018064914,23.657146018064914,23.79182611540753,24.131480788666703,22.9856085864348,23.79182611540753,23.71559758268535,23.13342641476686,23.34702990101103,23.884885757505845,24.367377170823865,24.03298722235293,24.131480788666703
1-Tetradecanol,0.11486383206178637,25.580754511278766,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,22.323262053501754,25.201537470976408,24.57468427990455,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1,1'-Biphenyl, 3,4-diethyl-",12.7154130116837,13.142314848148304,0.0362431160803764,0.5761053874225412,12.756298406863346,0.01458543743033498,0.021651208221706592,13.021065974921344,12.342528534482838,12.814119138742548,0.01458543743033498,0.01458543743033498,11.702999974460603,0.0,11.702999974460603,0.009352665746849472,12.59969222836472,13.279955504577599,12.401988378315183
"1,2-Benzenedicarboxylic acid",25.814516614111668,26.617032528135233,26.275234453896633,26.047060488651574,25.677586203172186,25.677586203172186,25.122634110057042,24.78851327642198,24.913548201971683,25.390618357582916,25.122634110057042,25.058523233344626,25.489677409092707,24.913548201971683,25.122634110057042,0.009352665746849472,0.017738634406774437,24.78851327642198,0.011495670952248876
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",14.994956784729517,15.717284783429971,0.0362431160803764,15.869772142626621,15.179712821323111,14.908740008386715,14.016760511920394,0.15000882469505578,15.09764860926164,0.15000882469505578,14.908740008386715,14.602831874124796,14.792220040214238,0.0,14.181251307591188,14.954226218176307,14.27559723311288,15.277759714855586,14.792220040214238
"1,2-Butanediol",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,23.242736859507037,0.15000882469505578,0.33171199062441337,0.15000882469505578,23.34702990101103,23.089706815645453,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,21.39921416940241,0.0362431160803764,0.011495670952248876
"1,2-Cyclohexanedicarboxylic acid, dinonyl ester",0.11486383206178637,10.816519024930397,9.093836633460636,0.5761053874225412,10.057422420930811,0.01458543743033498,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,9.554657401054445,0.01458543743033498,9.653884326946452,0.0,0.0011845624248445683,0.009352665746849472,8.035836504560521,9.554657401054445,0.011495670952248876
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",17.750549200833056,18.445736051657303,17.22468789150772,18.023288474613935,17.482898816452575,15.869772142626621,16.5965997903276,17.50757132340498,17.306467499230973,18.445736051657303,17.57582771512014,18.19571481249099,17.482898816452575,17.452984868145087,17.004097576200927,18.354817041883326,18.04262601653478,17.27933307053022,17.18390131296337
"1,2,3-Butanetriol",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,0.01458543743033498,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,21.826086982312034,22.08354003930661
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",0.11486383206178637,21.39921416940241,20.79612036668001,21.353990801758368,21.276455057878465,0.01458543743033498,19.337477715671923,18.58460203801825,18.98245520225664,0.15000882469505578,19.73026119016326,0.01458543743033498,19.082710794928705,20.282845106280522,17.27933307053022,19.81176283366114,17.105293528863047,20.457808118138356,19.759290926987983
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",21.93244311122403,21.492482526071047,21.39921416940241,22.15361929404356,21.39921416940241,19.706048110996147,20.972080116041138,20.68214447305863,21.139868141432494,20.726772116211244,20.457808118138356,18.920031263703894,20.68214447305863,20.521129777474403,20.412894326042416,21.826086982312034,22.03062413597444,21.06766643054761,20.851792673234492
"1,3-Cyclohexanebis(methylamine)",0.11486383206178637,0.3875447608856319,17.71935181388548,0.5761053874225412,0.18853888732094087,18.14673242821518,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,16.62015830444827,0.017738634406774437,0.0,16.818730054226183,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",0.11486383206178637,0.3875447608856319,13.06133735605469,0.5761053874225412,14.04887509105513,0.01458543743033498,13.969017570735412,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,14.04887509105513
"1,3,5-Benzetriol",12.342528534482838,13.06133735605469,13.32050993747083,13.525964325759707,12.64836797154102,12.401988378315183,13.10860959590427,12.973984865738217,12.973984865738217,12.756298406863346,11.540570399732811,11.96445884748457,12.64836797154102,12.010591482410678,11.768591306066826,12.851130005479513,12.401988378315183,13.384242609566474,12.59969222836472
"1,3,5-Trimethyl-1H-pyrazol-4-amine",14.602831874124796,14.752753869032334,0.0362431160803764,15.845249808210479,0.18853888732094087,13.969017570735412,13.705036517236373,14.694629123546992,0.33171199062441337,14.87039938196092,13.142314848148304,15.450219862376926,13.06133735605469,13.021065974921344,13.451920274140457,14.097534989323423,13.927344928574302,0.0362431160803764,0.011495670952248876
"1,4-Butanediol",13.384242609566474,13.74894965418542,13.841717174541651,14.04887509105513,0.18853888732094087,12.898912938573387,0.021651208221706592,13.384242609566474,13.279955504577599,13.021065974921344,12.64836797154102,12.934235101140066,12.898912938573387,11.768591306066826,12.173869178522915,13.384242609566474,12.934235101140066,13.74894965418542,13.021065974921344
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",15.419080398582645,16.683230452450157,0.0362431160803764,0.5761053874225412,16.35305742931591,0.01458543743033498,0.021651208221706592,14.374307015704717,15.91300754562941,16.196815076905356,14.954226218176307,14.31850411960653,0.017738634406774437,15.315767170336322,15.681044372350769,0.009352665746849472,15.513238079868458,0.0362431160803764,15.09764860926164
"1,4-Dioxaspiro[4.5]decane",27.049865890450818,0.3875447608856319,24.57468427990455,27.915056704895086,28.156470181892658,0.01458543743033498,0.021651208221706592,0.15000882469505578,17.892291677019614,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,15.869772142626621,0.017738634406774437,0.0362431160803764,0.011495670952248876
"1,5-Anhydroglucitol",0.11486383206178637,0.3875447608856319,17.482898816452575,0.5761053874225412,17.425469615666376,0.01458543743033498,17.075605475625537,0.15000882469505578,17.34173796121785,17.57582771512014,16.717595862421234,16.41039083850194,17.27933307053022,16.923768456816838,17.551076396577603,17.34173796121785,17.380273325443877,17.18390131296337,17.105293528863047
10-Heptadecenoic acid,13.525964325759707,14.994956784729517,0.0362431160803764,0.5761053874225412,14.694629123546992,12.851130005479513,11.852572637153084,14.954226218176307,13.06133735605469,0.15000882469505578,0.01458543743033498,12.973984865738217,12.010591482410678,0.0,11.96445884748457,0.009352665746849472,0.017738634406774437,0.0362431160803764,15.419080398582645
10-Nonadecenoic acid,0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,11.019132186499146,0.021651208221706592,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,0.0,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
12-Hydroxyoctadecanoic acid,0.11486383206178637,0.3875447608856319,17.805300506830744,19.557040253416815,17.50757132340498,18.38474377692785,19.165361253900045,19.759290926987983,20.311550126122143,20.851792673234492,17.27933307053022,18.58460203801825,18.023288474613935,18.88490422286479,18.66443545600015,18.38474377692785,19.277509798392543,0.0362431160803764,17.892291677019614
12-Oxooctadecanoate,15.062168933733323,15.419080398582645,14.994956784729517,15.758803952053558,15.277759714855586,15.717284783429971,14.752753869032334,14.994956784729517,15.248114698347509,19.428052268827713,14.792220040214238,14.87039938196092,14.954226218176307,14.27559723311288,14.562548400302687,15.535519046501612,14.31850411960653,15.179712821323111,15.348404796505996
13-Docosenamide,23.71559758268535,23.56927519458605,23.71559758268535,25.122634110057042,25.201537470976408,22.672666772903305,23.79182611540753,0.15000882469505578,23.884885757505845,24.03298722235293,23.513731160571133,23.41395907656911,23.41395907656911,23.71559758268535,24.4504568880619,23.71559758268535,24.678867315239433,23.513731160571133,23.34702990101103
"15-Oxo-11Z,13E-eicosadienoic acid",6.263809164362516,9.263169610032174,4.387558178686599,10.290000132900094,7.579160464398043,4.042302684765268,3.8664236799096017,7.579160464398043,8.70137053675881,8.035836504560521,4.650390535140007,5.780781826737981,4.042302684765268,0.0,0.0011845624248445683,4.9934229418052025,5.492587507204588,6.626991504093164,5.780781826737981
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl- ",18.445736051657303,0.3875447608856319,17.27933307053022,19.04180977252189,18.711695497900003,0.01458543743033498,17.970315280392423,17.970315280392423,0.33171199062441337,0.15000882469505578,18.920031263703894,0.01458543743033498,17.71935181388548,0.0,0.0011845624248445683,19.91599258455426,17.482898816452575,20.68214447305863,19.165361253900045
"1H-Indole, 1-(trimethysilyl)-2,5-bis[(trimethylsilyl)oxy]-",11.702999974460603,13.888768859555015,15.179712821323111,0.5761053874225412,14.752753869032334,15.212649345729805,14.652475967593904,15.212649345729805,15.987340996585806,16.438081737201006,14.498047445772999,14.498047445772999,15.565468037614849,14.954226218176307,14.994956784729517,15.09764860926164,15.02901216006537,14.31850411960653,14.236562647842863
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.11486383206178637,0.3875447608856319,0.0362431160803764,15.09764860926164,14.954226218176307,0.01458543743033498,0.021651208221706592,14.31850411960653,0.33171199062441337,13.841717174541651,0.01458543743033498,0.01458543743033498,0.017738634406774437,13.06133735605469,12.010591482410678,14.135535146162086,0.017738634406774437,0.0362431160803764,0.011495670952248876
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",18.221355319979914,18.221355319979914,18.54607657427622,18.302204914253736,18.167845091592437,17.85323205110152,17.50757132340498,18.413236135754342,18.167845091592437,18.302204914253736,17.425469615666376,18.413236135754342,17.62262684506877,16.885822757208516,17.57582771512014,17.927960288561792,17.425469615666376,17.828171898566794,17.805300506830744
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.11486383206178637,0.3875447608856319,12.058715523130832,14.994956784729517,15.645101065599476,0.01458543743033498,0.021651208221706592,13.74894965418542,0.33171199062441337,0.15000882469505578,0.01458543743033498,12.59969222836472,0.017738634406774437,0.0,13.06133735605469,13.80376850377611,0.017738634406774437,0.0362431160803764,0.011495670952248876
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",8.318366377191403,0.3875447608856319,4.9934229418052025,10.597362448692296,0.18853888732094087,4.9934229418052025,4.9934229418052025,6.626991504093164,8.035836504560521,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,1.6174896463616377,2.6586105704123693,3.7086074445672788,3.4573858130611974,0.0362431160803764,4.9934229418052025
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",0.11486383206178637,0.3875447608856319,0.0362431160803764,0.5761053874225412,0.18853888732094087,14.016760511920394,15.535519046501612,0.15000882469505578,0.33171199062441337,0.15000882469505578,0.01458543743033498,0.01458543743033498,0.017738634406774437,15.179712821323111,0.0011845624248445683,0.009352665746849472,0.017738634406774437,0.0362431160803764,0.011495670952248876
2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,6.851944708285686,8.462081508190826,5.492587507204588,9.653884326946452,6.626991504093164,4.387558178686599,4.387558178686599,7.101979900308112,9.093836633460636,8.180980107477817,7.101979900308112,5.492587507204588,4.387558178686599,2.018570402418654,3.7086074445672788,4.387558178686599,4.9934229418052025,6.011485675055413,3.7086074445672788
"2-Allyl-1,4-dimethoxybenzene",12.756298406863346,12.401988378315183,12.173869178522915,12.814119138742548,12.45432714542733,12.117665693241793,11.96445884748457,12.851130005479513,13.236992756047474,12.7154130116837,12.973984865738217,12.173869178522915,12.541986456721498,11.019132186499146,11.540570399732811,12.45432714542733,11.768591306066826,12.756298406863346,12.117665693241793
2-Amino-4-methylphenol,17.69423310671407,0.3875447608856319,16.31834893803848,17.452984868145087,0.18853888732094087,0.01458543743033498,16.22861660919334,0.15000882469505578,17.161130790856408,0.15000882469505578,0.01458543743033498,17.380273325443877,16.196815076905356,17.18390131296337,15.717284783429971,0.009352665746849472,15.535519046501612,0.0362431160803764,15.565468037614849
"2-Amino-4,6-dihydroxypyrimidine",17.660057267030734,15.681044372350769,19.165361253900045,0.5761053874225412,0.18853888732094087,18.58460203801825,18.711695497900003,17.927960288561792,17.50757132340498,17.551076396577603,18.413236135754342,17.425469615666376,18.413236135754342,17.892291677019614,18.58460203801825,17.892291677019614,17.71935181388548,18.099405241410356,17.69423310671407
